Initial time: 16197297781619729778 ; 0 ; 2 ; 98559 ; 140663448549120; -1 ; IWANT
1619729780 ; 509 ; 9 ; 98559 ; 140659029108480; -1 ; IWANT
1619729780 ; 184 ; 2 ; 98557 ; 140332540917504; 1780 ; GOTRS
1619729780 ; 187 ; 1 ; 98557 ; 140332540917504; 1790 ; GOTRS
1619729780 ; 510 ; 3 ; 98559 ; 140659020715776; -1 ; IWANT
1619729780 ; 185 ; 2 ; 98557 ; 140332540917504; 1800 ; GOTRS
1619729780 ; 511 ; 3 ; 98559 ; 140659012323072; -1 ; IWANT
1619729780 ; 512 ; 5 ; 98559 ; 140659003930368; -1 ; IWANT
1619729780 ; 189 ; 1 ; 98557 ; 140332540917504; 1810 ; GOTRS
1619729780 ; 513 ; 3 ; 98559 ; 140658995537664; -1 ; IWANT
1619729780 ; 179 ; 5 ; 98557 ; 140332540917504; 1820 ; GOTRS
1619729780 ; 514 ; 7 ; 98559 ; 140658987144960; -1 ; IWANT
1619729780 ; 176 ; 6 ; 98557 ; 140332540917504; 1830 ; GOTRS
1619729780 ; 177 ; 6 ; 98557 ; 140332540917504; 1840 ; GOTRS
1619729780 ; 515 ; 8 ; 98559 ; 140658978752256; -1 ; IWANT
1619729780 ; 192 ; 1 ; 98557 ; 140332540917504; 1850 ; GOTRS
1619729780 ; 182 ; 5 ; 98557 ; 140332540917504; 1860 ; GOTRS
1619729780 ; 516 ; 8 ; 98559 ; 140658970359552; -1 ; IWANT
1619729780 ; 517 ; 3 ; 98559 ; 140658961966848; -1 ; IWANT
1619729780 ; 195 ; 1 ; 98557 ; 140332540917504; 1870 ; GOTRS
1619729780 ; 518 ; 2 ; 98559 ; 140658953574144; -1 ; IWANT
1619729780 ; 183 ; 5 ; 98557 ; 140332540917504; 1880 ; GOTRS
1619729780 ; 519 ; 9 ; 98559 ; 140658945181440; -1 ; IWANT
1619729780 ; 178 ; 7 ; 98557 ; 140332540917504; 1890 ; GOTRS
1619729780 ; 520 ; 3 ; 98559 ; 140658936788736; -1 ; IWANT
1619729780 ; 521 ; 7 ; 98559 ; 140658928396032; -1 ; IWANT
1619729780 ; 190 ; 4 ; 98557 ; 140332540917504; 1900 ; GOTRS
1619729780 ; 522 ; 2 ; 98559 ; 140658920003328; -1 ; IWANT
1619729780 ; 523 ; 7 ; 98559 ; 140658911610624; -1 ; IWANT
1619729780 ; 524 ; 4 ; 98559 ; 140658903217920; -1 ; IWANT
1619729780 ; 196 ; 3 ; 98557 ; 140332540917504; 1910 ; GOTRS
1619729780 ; 525 ; 7 ; 98559 ; 140658894825216; -1 ; IWANT
1619729780 ; 194 ; 4 ; 98557 ; 140332540917504; 1920 ; GOTRS
1619729780 ; 526 ; 1 ; 98559 ; 140658886432512; -1 ; IWANT
1619729780 ; 527 ; 2 ; 98559 ; 140658878039808; -1 ; IWANT
1619729780 ; 202 ; 2 ; 98557 ; 140332540917504; 1930 ; GOTRS
1619729780 ; 181 ; 9 ; 98557 ; 140332540917504; 1940 ; GOTRS
1619729780 ; 528 ; 2 ; 98559 ; 140658869647104; -1 ; IWANT
1619729780 ; 191 ; 6 ; 98557 ; 140332540917504; 1950 ; GOTRS
1619729780 ; 529 ; 7 ; 98559 ; 140658861254400; -1 ; IWANT
1619729780 ; 207 ; 1 ; 98557 ; 140332540917504; 1960 ; GOTRS
1619729780 ; 186 ; 8 ; 98557 ; 140332540917504; 1970 ; GOTRS
1619729780 ; 208 ; 1 ; 98557 ; 140332540917504; 1980 ; GOTRS
1619729780 ; 530 ; 9 ; 98559 ; 140658852861696; -1 ; IWANT
1619729780 ; 206 ; 2 ; 98557 ; 140332540917504; 1990 ; GOTRS
1619729780 ; 197 ; 5 ; 98557 ; 140332540917504; 2000 ; GOTRS
1619729780 ; 531 ; 7 ; 98559 ; 140658844468992; -1 ; IWANT
1619729780 ; 200 ; 4 ; 98557 ; 140332540917504; 2010 ; GOTRS
1619729780 ; 532 ; 1 ; 98559 ; 140658836076288; -1 ; IWANT
1619729780 ; 188 ; 8 ; 98557 ; 140332540917504; 2020 ; GOTRS
1619729780 ; 533 ; 5 ; 98559 ; 140658827683584; -1 ; IWANT
1619729780 ; 534 ; 5 ; 98559 ; 140658819290880; -1 ; IWANT
1619729780 ; 535 ; 2 ; 98559 ; 140658810898176; -1 ; IWANT
1619729780 ; 536 ; 7 ; 98559 ; 140658802505472; -1 ; IWANT
1619729780 ; 193 ; 8 ; 98557 ; 140332540917504; 2030 ; GOTRS
1619729780 ; 199 ; 6 ; 98557 ; 140332540917504; 2040 ; GOTRS
1619729780 ; 537 ; 9 ; 98559 ; 140658794112768; -1 ; IWANT
1619729780 ; 538 ; 6 ; 98559 ; 140658785720064; -1 ; IWANT
1619729780 ; 217 ; 1 ; 98557 ; 140332540917504; 2050 ; GOTRS
1619729780 ; 539 ; 1 ; 98559 ; 140658777327360; -1 ; IWANT
1619729780 ; 218 ; 1 ; 98557 ; 140332540917504; 2060 ; GOTRS
1619729780 ; 540 ; 8 ; 98559 ; 140658768934656; -1 ; IWANT
1619729780 ; 541 ; 4 ; 98559 ; 140658760541952; -1 ; IWANT
1619729780 ; 542 ; 3 ; 98559 ; 140658752149248; -1 ; IWANT
1619729780 ; 543 ; 2 ; 98559 ; 140658743756544; -1 ; IWANT
1619729780 ; 544 ; 5 ; 98559 ; 140658735363840; -1 ; IWANT
1619729780 ; 221 ; 1 ; 98557 ; 140332540917504; 2070 ; GOTRS
1619729780 ; 205 ; 6 ; 98557 ; 140332540917504; 2080 ; GOTRS
1619729780 ; 545 ; 9 ; 98559 ; 140658726971136; -1 ; IWANT
1619729780 ; 212 ; 4 ; 98557 ; 140332540917504; 2090 ; GOTRS
1619729780 ; 209 ; 5 ; 98557 ; 140332540917504; 2100 ; GOTRS
1619729780 ; 546 ; 9 ; 98559 ; 140658718578432; -1 ; IWANT
1619729780 ; 198 ; 9 ; 98557 ; 140332540917504; 2110 ; GOTRS
1619729780 ; 201 ; 8 ; 98557 ; 140332540917504; 2120 ; GOTRS
1619729780 ; 547 ; 1 ; 98559 ; 140658710185728; -1 ; IWANT
1619729780 ; 203 ; 8 ; 98557 ; 140332540917504; 2130 ; GOTRS
1619729780 ; 548 ; 3 ; 98559 ; 140658701793024; -1 ; IWANT
1619729780 ; 222 ; 2 ; 98557 ; 140332540917504; 2140 ; GOTRS
1619729780 ; 549 ; 6 ; 98559 ; 140658693400320; -1 ; IWANT
1619729780 ; 550 ; 7 ; 98559 ; 140658685007616; -1 ; IWANT
1619729780 ; 551 ; 4 ; 98559 ; 140658676614912; -1 ; IWANT
1619729780 ; 552 ; 6 ; 98559 ; 140658668222208; -1 ; IWANT
1619729780 ; 225 ; 2 ; 98557 ; 140332540917504; 2150 ; GOTRS
1619729780 ; 204 ; 9 ; 98557 ; 140332540917504; 2160 ; GOTRS
1619729780 ; 553 ; 7 ; 98559 ; 140658659829504; -1 ; IWANT
1619729780 ; 554 ; 6 ; 98559 ; 140658651436800; -1 ; IWANT
1619729780 ; 211 ; 7 ; 98557 ; 140332540917504; 2170 ; GOTRS
1619729780 ; 230 ; 1 ; 98557 ; 140332540917504; 2180 ; GOTRS
1619729780 ; 555 ; 9 ; 98559 ; 140658643044096; -1 ; IWANT
1619729780 ; 215 ; 6 ; 98557 ; 140332540917504; 2190 ; GOTRS
1619729780 ; 556 ; 3 ; 98559 ; 140658634651392; -1 ; IWANT
1619729780 ; 557 ; 2 ; 98559 ; 140658626258688; -1 ; IWANT
1619729780 ; 558 ; 6 ; 98559 ; 140658617865984; -1 ; IWANT
1619729780 ; 219 ; 6 ; 98557 ; 140332540917504; 2200 ; GOTRS
1619729780 ; 224 ; 4 ; 98557 ; 140332540917504; 2210 ; GOTRS
1619729780 ; 559 ; 6 ; 98559 ; 140658609473280; -1 ; IWANT
1619729780 ; 213 ; 8 ; 98557 ; 140332540917504; 2220 ; GOTRS
1619729780 ; 560 ; 5 ; 98559 ; 140658601080576; -1 ; IWANT
1619729780 ; 226 ; 4 ; 98557 ; 140332540917504; 2230 ; GOTRS
1619729780 ; 236 ; 1 ; 98557 ; 140332540917504; 2240 ; GOTRS
1619729780 ; 210 ; 9 ; 98557 ; 140332540917504; 2250 ; GOTRS
1619729780 ; 561 ; 4 ; 98559 ; 140658592687872; -1 ; IWANT
1619729780 ; 227 ; 4 ; 98557 ; 140332540917504; 2260 ; GOTRS
1619729780 ; 562 ; 8 ; 98559 ; 140658584295168; -1 ; IWANT
1619729780 ; 216 ; 8 ; 98557 ; 140332540917504; 2270 ; GOTRS
1619729780 ; 232 ; 3 ; 98557 ; 140332540917504; 2280 ; GOTRS
1619729780 ; 233 ; 3 ; 98557 ; 140332540917504; 2290 ; GOTRS
1619729780 ; 220 ; 7 ; 98557 ; 140332540917504; 2300 ; GOTRS
1619729780 ; 223 ; 6 ; 98557 ; 140332540917504; 2310 ; GOTRS
1619729780 ; 563 ; 9 ; 98559 ; 140658575902464; -1 ; IWANT
1619729780 ; 564 ; 5 ; 98559 ; 140658567509760; -1 ; IWANT
1619729780 ; 214 ; 9 ; 98557 ; 140332540917504; 2320 ; GOTRS
1619729780 ; 239 ; 1 ; 98557 ; 140332540917504; 2330 ; GOTRS
1619729780 ; 565 ; 7 ; 98559 ; 140658559117056; -1 ; IWANT
1619729780 ; 566 ; 1 ; 98559 ; 140658550724352; -1 ; IWANT
1619729780 ; 238 ; 2 ; 98557 ; 140332540917504; 2340 ; GOTRS
1619729780 ; 234 ; 4 ; 98557 ; 140332540917504; 2350 ; GOTRS
1619729780 ; 567 ; 8 ; 98559 ; 140658542331648; -1 ; IWANT
1619729780 ; 568 ; 3 ; 98559 ; 140658533938944; -1 ; IWANT
1619729780 ; 569 ; 4 ; 98559 ; 140658525546240; -1 ; IWANT
1619729780 ; 229 ; 6 ; 98557 ; 140332540917504; 2360 ; GOTRS
1619729780 ; 570 ; 3 ; 98559 ; 140658517153536; -1 ; IWANT
1619729780 ; 237 ; 4 ; 98557 ; 140332540917504; 2370 ; GOTRS
1619729780 ; 571 ; 8 ; 98559 ; 140658508760832; -1 ; IWANT
1619729780 ; 246 ; 1 ; 98557 ; 140332540917504; 2380 ; GOTRS
1619729780 ; 572 ; 4 ; 98559 ; 140658500368128; -1 ; IWANT
1619729780 ; 573 ; 8 ; 98559 ; 140658491975424; -1 ; IWANT
1619729780 ; 231 ; 7 ; 98557 ; 140332540917504; 2390 ; GOTRS
1619729780 ; 249 ; 1 ; 98557 ; 140332540917504; 2400 ; GOTRS
1619729780 ; 228 ; 8 ; 98557 ; 140332540917504; 2410 ; GOTRS
1619729780 ; 574 ; 6 ; 98559 ; 140658483582720; -1 ; IWANT
1619729780 ; 575 ; 8 ; 98559 ; 140658475190016; -1 ; IWANT
1619729780 ; 576 ; 5 ; 98559 ; 140658466797312; -1 ; IWANT
1619729780 ; 577 ; 1 ; 98559 ; 140658458404608; -1 ; IWANT
1619729780 ; 578 ; 9 ; 98559 ; 140658450011904; -1 ; IWANT
1619729780 ; 579 ; 5 ; 98559 ; 140658441619200; -1 ; IWANT
1619729780 ; 244 ; 4 ; 98557 ; 140332540917504; 2420 ; GOTRS
1619729780 ; 580 ; 4 ; 98559 ; 140658433226496; -1 ; IWANT
1619729780 ; 235 ; 8 ; 98557 ; 140332540917504; 2430 ; GOTRS
1619729780 ; 581 ; 8 ; 98559 ; 140658424833792; -1 ; IWANT
1619729780 ; 582 ; 9 ; 98559 ; 140658416441088; -1 ; IWANT
1619729780 ; 241 ; 6 ; 98557 ; 140332540917504; 2440 ; GOTRS
1619729780 ; 583 ; 4 ; 98559 ; 140658408048384; -1 ; IWANT
1619729780 ; 584 ; 2 ; 98559 ; 140658399655680; -1 ; IWANT
1619729780 ; 243 ; 6 ; 98557 ; 140332540917504; 2450 ; GOTRS
1619729780 ; 240 ; 7 ; 98557 ; 140332540917504; 2460 ; GOTRS
1619729780 ; 585 ; 5 ; 98559 ; 140658391262976; -1 ; IWANT
1619729780 ; 257 ; 2 ; 98557 ; 140332540917504; 2470 ; GOTRS
1619729780 ; 586 ; 5 ; 98559 ; 140658382870272; -1 ; IWANT
1619729780 ; 262 ; 1 ; 98557 ; 140332540917504; 2480 ; GOTRS
1619729780 ; 587 ; 5 ; 98559 ; 140658374477568; -1 ; IWANT
1619729780 ; 252 ; 4 ; 98557 ; 140332540917504; 2490 ; GOTRS
1619729780 ; 253 ; 4 ; 98557 ; 140332540917504; 2500 ; GOTRS
1619729780 ; 588 ; 8 ; 98559 ; 140658366084864; -1 ; IWANT
1619729780 ; 242 ; 8 ; 98557 ; 140332540917504; 2510 ; GOTRS
1619729780 ; 589 ; 5 ; 98559 ; 140658357692160; -1 ; IWANT
1619729780 ; 259 ; 3 ; 98557 ; 140332540917504; 2520 ; GOTRS
1619729780 ; 256 ; 4 ; 98557 ; 140332540917504; 2530 ; GOTRS
1619729780 ; 250 ; 6 ; 98557 ; 140332540917504; 2540 ; GOTRS
1619729780 ; 247 ; 7 ; 98557 ; 140332540917504; 2550 ; GOTRS
1619729780 ; 590 ; 2 ; 98559 ; 140658349299456; -1 ; IWANT
1619729780 ; 245 ; 8 ; 98557 ; 140332540917504; 2560 ; GOTRS
1619729780 ; 591 ; 3 ; 98559 ; 140658340906752; -1 ; IWANT
1619729780 ; 261 ; 3 ; 98557 ; 140332540917504; 2570 ; GOTRS
1619729780 ; 592 ; 1 ; 98559 ; 140658332514048; -1 ; IWANT
1619729780 ; 266 ; 2 ; 98557 ; 140332540917504; 2580 ; GOTRS
1619729780 ; 593 ; 9 ; 98559 ; 140658324121344; -1 ; IWANT
1619729780 ; 254 ; 6 ; 98557 ; 140332540917504; 2590 ; GOTRS
1619729780 ; 248 ; 8 ; 98557 ; 140332540917504; 2600 ; GOTRS
1619729780 ; 594 ; 1 ; 98559 ; 140658315728640; -1 ; IWANT
1619729780 ; 595 ; 7 ; 98559 ; 140658307335936; -1 ; IWANT
1619729780 ; 596 ; 1 ; 98559 ; 140658298943232; -1 ; IWANT
1619729780 ; 271 ; 2 ; 98557 ; 140332540917504; 2610 ; GOTRS
1619729780 ; 597 ; 4 ; 98559 ; 140658290550528; -1 ; IWANT
1619729780 ; 598 ; 2 ; 98559 ; 140658282157824; -1 ; IWANT
1619729780 ; 599 ; 8 ; 98559 ; 140658273765120; -1 ; IWANT
1619729780 ; 263 ; 5 ; 98557 ; 140332540917504; 2620 ; GOTRS
1619729780 ; 264 ; 5 ; 98557 ; 140332540917504; 2630 ; GOTRS
1619729780 ; 600 ; 9 ; 98559 ; 140658265372416; -1 ; IWANT
1619729780 ; 267 ; 4 ; 98557 ; 140332540917504; 2640 ; GOTRS
1619729780 ; 278 ; 1 ; 98557 ; 140332540917504; 2650 ; GOTRS
1619729780 ; 251 ; 9 ; 98557 ; 140332540917504; 2660 ; GOTRS
1619729780 ; 601 ; 1 ; 98559 ; 140658256979712; -1 ; IWANT
1619729780 ; 255 ; 8 ; 98557 ; 140332540917504; 2670 ; GOTRS
1619729780 ; 602 ; 5 ; 98559 ; 140658248587008; -1 ; IWANT
1619729780 ; 260 ; 7 ; 98557 ; 140332540917504; 2680 ; GOTRS
1619729780 ; 275 ; 3 ; 98557 ; 140332540917504; 2690 ; GOTRS
1619729780 ; 268 ; 5 ; 98557 ; 140332540917504; 2700 ; GOTRS
1619729780 ; 603 ; 1 ; 98559 ; 140658240194304; -1 ; IWANT
1619729780 ; 280 ; 2 ; 98557 ; 140332540917504; 2710 ; GOTRS
1619729780 ; 604 ; 4 ; 98559 ; 140658231801600; -1 ; IWANT
1619729780 ; 605 ; 5 ; 98559 ; 140658223408896; -1 ; IWANT
1619729780 ; 258 ; 9 ; 98557 ; 140332540917504; 2720 ; GOTRS
1619729780 ; 606 ; 6 ; 98559 ; 140658215016192; -1 ; IWANT
1619729780 ; 607 ; 9 ; 98559 ; 140658206623488; -1 ; IWANT
1619729780 ; 608 ; 7 ; 98559 ; 140658198230784; -1 ; IWANT
1619729780 ; 284 ; 2 ; 98557 ; 140332540917504; 2730 ; GOTRS
1619729780 ; 281 ; 3 ; 98557 ; 140332540917504; 2740 ; GOTRS
1619729780 ; 609 ; 2 ; 98559 ; 140658189838080; -1 ; IWANT
1619729780 ; 610 ; 8 ; 98559 ; 140658181445376; -1 ; IWANT
1619729780 ; 272 ; 6 ; 98557 ; 140332540917504; 2750 ; GOTRS
1619729780 ; 279 ; 4 ; 98557 ; 140332540917504; 2760 ; GOTRS
1619729780 ; 611 ; 9 ; 98559 ; 140658173052672; -1 ; IWANT
1619729780 ; 277 ; 5 ; 98557 ; 140332540917504; 2770 ; GOTRS
1619729780 ; 612 ; 5 ; 98559 ; 140658164659968; -1 ; IWANT
1619729780 ; 287 ; 2 ; 98557 ; 140332540917504; 2780 ; GOTRS
1619729780 ; 613 ; 6 ; 98559 ; 140658156267264; -1 ; IWANT
1619729780 ; 265 ; 9 ; 98557 ; 140332540917504; 2790 ; GOTRS
1619729780 ; 269 ; 8 ; 98557 ; 140332540917504; 2800 ; GOTRS
1619729780 ; 614 ; 3 ; 98559 ; 140658147874560; -1 ; IWANT
1619729780 ; 274 ; 7 ; 98557 ; 140332540917504; 2810 ; GOTRS
1619729780 ; 615 ; 5 ; 98559 ; 140658139481856; -1 ; IWANT
1619729780 ; 616 ; 5 ; 98559 ; 140658131089152; -1 ; IWANT
1619729780 ; 276 ; 7 ; 98557 ; 140332540917504; 2820 ; GOTRS
1619729780 ; 270 ; 9 ; 98557 ; 140332540917504; 2830 ; GOTRS
1619729780 ; 617 ; 6 ; 98559 ; 140658122696448; -1 ; IWANT
1619729780 ; 618 ; 7 ; 98559 ; 140658114303744; -1 ; IWANT
1619729780 ; 619 ; 8 ; 98559 ; 140658105911040; -1 ; IWANT
1619729780 ; 620 ; 2 ; 98559 ; 140658097518336; -1 ; IWANT
1619729780 ; 273 ; 9 ; 98557 ; 140332540917504; 2840 ; GOTRS
1619729780 ; 289 ; 4 ; 98557 ; 140332540917504; 2850 ; GOTRS
1619729780 ; 283 ; 6 ; 98557 ; 140332540917504; 2860 ; GOTRS
1619729780 ; 621 ; 2 ; 98559 ; 140658089125632; -1 ; IWANT
1619729780 ; 622 ; 7 ; 98559 ; 140658080732928; -1 ; IWANT
1619729780 ; 291 ; 4 ; 98557 ; 140332540917504; 2870 ; GOTRS
1619729780 ; 282 ; 7 ; 98557 ; 140332540917504; 2880 ; GOTRS
1619729780 ; 286 ; 6 ; 98557 ; 140332540917504; 2890 ; GOTRS
1619729780 ; 623 ; 1 ; 98559 ; 140658072340224; -1 ; IWANT
1619729780 ; 624 ; 5 ; 98559 ; 140658063947520; -1 ; IWANT
1619729780 ; 625 ; 7 ; 98559 ; 140658055554816; -1 ; IWANT
1619729780 ; 302 ; 1 ; 98557 ; 140332540917504; 2900 ; GOTRS
1619729780 ; 626 ; 9 ; 98559 ; 140658047162112; -1 ; IWANT
1619729780 ; 627 ; 8 ; 98559 ; 140658038769408; -1 ; IWANT
1619729780 ; 290 ; 6 ; 98557 ; 140332540917504; 2910 ; GOTRS
1619729780 ; 301 ; 2 ; 98557 ; 140332540917504; 2920 ; GOTRS
1619729780 ; 285 ; 8 ; 98557 ; 140332540917504; 2930 ; GOTRS
1619729780 ; 628 ; 5 ; 98559 ; 140658030376704; -1 ; IWANT
1619729780 ; 288 ; 7 ; 98557 ; 140332540917504; 2940 ; GOTRS
1619729780 ; 629 ; 5 ; 98559 ; 140658021984000; -1 ; IWANT
1619729780 ; 296 ; 4 ; 98557 ; 140332540917504; 2950 ; GOTRS
1619729780 ; 630 ; 8 ; 98559 ; 140658013591296; -1 ; IWANT
1619729780 ; 294 ; 5 ; 98557 ; 140332540917504; 2960 ; GOTRS
1619729780 ; 300 ; 3 ; 98557 ; 140332540917504; 2970 ; GOTRS
1619729780 ; 631 ; 7 ; 98559 ; 140658005198592; -1 ; IWANT
1619729780 ; 632 ; 9 ; 98559 ; 140657996805888; -1 ; IWANT
1619729780 ; 633 ; 8 ; 98559 ; 140657988413184; -1 ; IWANT
1619729780 ; 298 ; 4 ; 98557 ; 140332540917504; 2980 ; GOTRS
1619729780 ; 634 ; 7 ; 98559 ; 140657980020480; -1 ; IWANT
1619729780 ; 292 ; 7 ; 98557 ; 140332540917504; 2990 ; GOTRS
1619729780 ; 635 ; 2 ; 98559 ; 140657971627776; -1 ; IWANT
1619729780 ; 311 ; 1 ; 98557 ; 140332540917504; 3000 ; GOTRS
1619729780 ; 636 ; 6 ; 98559 ; 140657963235072; -1 ; IWANT
1619729780 ; 637 ; 1 ; 98559 ; 140657954842368; -1 ; IWANT
1619729780 ; 638 ; 2 ; 98559 ; 140657946449664; -1 ; IWANT
1619729780 ; 297 ; 6 ; 98557 ; 140332540917504; 3010 ; GOTRS
1619729780 ; 295 ; 7 ; 98557 ; 140332540917504; 3020 ; GOTRS
1619729780 ; 639 ; 9 ; 98559 ; 140657938056960; -1 ; IWANT
1619729780 ; 640 ; 8 ; 98559 ; 140657929664256; -1 ; IWANT
1619729780 ; 641 ; 6 ; 98559 ; 140657921271552; -1 ; IWANT
1619729780 ; 642 ; 2 ; 98559 ; 140657912878848; -1 ; IWANT
1619729780 ; 310 ; 3 ; 98557 ; 140332540917504; 3030 ; GOTRS
1619729780 ; 317 ; 1 ; 98557 ; 140332540917504; 3040 ; GOTRS
1619729780 ; 643 ; 6 ; 98559 ; 140657904486144; -1 ; IWANT
1619729780 ; 644 ; 6 ; 98559 ; 140657896093440; -1 ; IWANT
1619729780 ; 293 ; 9 ; 98557 ; 140332540917504; 3050 ; GOTRS
1619729780 ; 312 ; 3 ; 98557 ; 140332540917504; 3060 ; GOTRS
1619729780 ; 645 ; 9 ; 98559 ; 140657887700736; -1 ; IWANT
1619729780 ; 646 ; 6 ; 98559 ; 140657879308032; -1 ; IWANT
1619729780 ; 307 ; 5 ; 98557 ; 140332540917504; 3070 ; GOTRS
1619729780 ; 647 ; 2 ; 98559 ; 140657870915328; -1 ; IWANT
1619729780 ; 313 ; 3 ; 98557 ; 140332540917504; 3080 ; GOTRS
1619729780 ; 648 ; 7 ; 98559 ; 140657862522624; -1 ; IWANT
1619729780 ; 314 ; 3 ; 98557 ; 140332540917504; 3090 ; GOTRS
1619729780 ; 649 ; 1 ; 98559 ; 140657854129920; -1 ; IWANT
1619729780 ; 308 ; 5 ; 98557 ; 140332540917504; 3100 ; GOTRS
1619729780 ; 299 ; 8 ; 98557 ; 140332540917504; 3110 ; GOTRS
1619729780 ; 650 ; 1 ; 98559 ; 140657845737216; -1 ; IWANT
1619729780 ; 306 ; 6 ; 98557 ; 140332540917504; 3120 ; GOTRS
1619729780 ; 316 ; 3 ; 98557 ; 140332540917504; 3130 ; GOTRS
1619729780 ; 651 ; 7 ; 98559 ; 140657837344512; -1 ; IWANT
1619729780 ; 305 ; 7 ; 98557 ; 140332540917504; 3140 ; GOTRS
1619729780 ; 652 ; 2 ; 98559 ; 140657828951808; -1 ; IWANT
1619729780 ; 653 ; 4 ; 98559 ; 140657820559104; -1 ; IWANT
1619729780 ; 654 ; 4 ; 98559 ; 140657812166400; -1 ; IWANT
1619729780 ; 303 ; 8 ; 98557 ; 140332540917504; 3150 ; GOTRS
1619729780 ; 655 ; 4 ; 98559 ; 140657803773696; -1 ; IWANT
1619729780 ; 304 ; 8 ; 98557 ; 140332540917504; 3160 ; GOTRS
1619729780 ; 656 ; 8 ; 98559 ; 140657795380992; -1 ; IWANT
1619729780 ; 315 ; 5 ; 98557 ; 140332540917504; 3170 ; GOTRS
1619729780 ; 324 ; 2 ; 98557 ; 140332540917504; 3180 ; GOTRS
1619729780 ; 657 ; 7 ; 98559 ; 140657786988288; -1 ; IWANT
1619729780 ; 318 ; 5 ; 98557 ; 140332540917504; 3190 ; GOTRS
1619729780 ; 658 ; 9 ; 98559 ; 140657778595584; -1 ; IWANT
1619729780 ; 659 ; 1 ; 98559 ; 140657770202880; -1 ; IWANT
1619729780 ; 660 ; 2 ; 98559 ; 140657761810176; -1 ; IWANT
1619729780 ; 309 ; 8 ; 98557 ; 140332540917504; 3200 ; GOTRS
1619729780 ; 661 ; 4 ; 98559 ; 140657753417472; -1 ; IWANT
1619729780 ; 328 ; 2 ; 98557 ; 140332540917504; 3210 ; GOTRS
1619729780 ; 662 ; 5 ; 98559 ; 140657745024768; -1 ; IWANT
1619729780 ; 333 ; 1 ; 98557 ; 140332540917504; 3220 ; GOTRS
1619729780 ; 663 ; 4 ; 98559 ; 140657736632064; -1 ; IWANT
1619729780 ; 319 ; 6 ; 98557 ; 140332540917504; 3230 ; GOTRS
1619729780 ; 664 ; 1 ; 98559 ; 140657728239360; -1 ; IWANT
1619729780 ; 665 ; 2 ; 98559 ; 140657719846656; -1 ; IWANT
1619729780 ; 335 ; 1 ; 98557 ; 140332540917504; 3240 ; GOTRS
1619729780 ; 666 ; 1 ; 98559 ; 140657711453952; -1 ; IWANT
1619729780 ; 323 ; 5 ; 98557 ; 140332540917504; 3250 ; GOTRS
1619729780 ; 667 ; 3 ; 98559 ; 140657703061248; -1 ; IWANT
1619729780 ; 668 ; 4 ; 98559 ; 140657694668544; -1 ; IWANT
1619729780 ; 669 ; 1 ; 98559 ; 140657686275840; -1 ; IWANT
1619729780 ; 326 ; 5 ; 98557 ; 140332540917504; 3260 ; GOTRS
1619729780 ; 321 ; 7 ; 98557 ; 140332540917504; 3270 ; GOTRS
1619729780 ; 670 ; 5 ; 98559 ; 140657677883136; -1 ; IWANT
1619729780 ; 339 ; 1 ; 98557 ; 140332540917504; 3280 ; GOTRS
1619729780 ; 334 ; 3 ; 98557 ; 140332540917504; 3290 ; GOTRS
1619729780 ; 671 ; 6 ; 98559 ; 140657669490432; -1 ; IWANT
1619729780 ; 320 ; 8 ; 98557 ; 140332540917504; 3300 ; GOTRS
1619729780 ; 672 ; 7 ; 98559 ; 140657661097728; -1 ; IWANT
1619729781 ; 673 ; 9 ; 98559 ; 140657652705024; -1 ; IWANT
1619729781 ; 337 ; 3 ; 98557 ; 140332540917504; 3310 ; GOTRS
1619729781 ; 674 ; 4 ; 98559 ; 140657644312320; -1 ; IWANT
1619729781 ; 332 ; 5 ; 98557 ; 140332540917504; 3320 ; GOTRS
1619729781 ; 675 ; 6 ; 98559 ; 140657635919616; -1 ; IWANT
1619729781 ; 338 ; 3 ; 98557 ; 140332540917504; 3330 ; GOTRS
1619729781 ; 327 ; 7 ; 98557 ; 140332540917504; 3340 ; GOTRS
1619729781 ; 676 ; 8 ; 98559 ; 140657627526912; -1 ; IWANT
1619729781 ; 322 ; 9 ; 98557 ; 140332540917504; 3360 ; GOTRS
1619729781 ; 331 ; 6 ; 98557 ; 140332540917504; 3350 ; GOTRS
1619729781 ; 343 ; 2 ; 98557 ; 140332540917504; 3370 ; GOTRS
1619729781 ; 344 ; 2 ; 98557 ; 140332540917504; 3380 ; GOTRS
1619729781 ; 677 ; 1 ; 98559 ; 140657619134208; -1 ; IWANT
1619729781 ; 329 ; 7 ; 98557 ; 140332540917504; 3390 ; GOTRS
1619729781 ; 678 ; 9 ; 98559 ; 140657610741504; -1 ; IWANT
1619729781 ; 340 ; 4 ; 98557 ; 140332540917504; 3400 ; GOTRS
1619729781 ; 679 ; 2 ; 98559 ; 140657602348800; -1 ; IWANT
1619729781 ; 325 ; 9 ; 98557 ; 140332540917504; 3410 ; GOTRS
1619729781 ; 680 ; 3 ; 98559 ; 140657593956096; -1 ; IWANT
1619729781 ; 681 ; 6 ; 98559 ; 140657585563392; -1 ; IWANT
1619729781 ; 342 ; 4 ; 98557 ; 140332540917504; 3420 ; GOTRS
1619729781 ; 682 ; 9 ; 98559 ; 140657577170688; -1 ; IWANT
1619729781 ; 683 ; 3 ; 98559 ; 140657568777984; -1 ; IWANT
